Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7295014168,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Yasuo,3,11,4,0.64,13,False,6662,1033,3006,3153,1028,1028,3364,9468,12903,32593,3143,496,19,185,4,189,18,3,4,4,2,28.683333333333334,8000,8400,8008,9111,9104,8017,8444,8451,5001,5008,5005,4,3,72,122,799,76,800,800,72,10,112,234,18,False,0,False,0,0,0,False,0,False,0,False,37,3,1,0,3,11,66,0,0,72,330.06526076041405,1721.1505700720002
EUW1_7294961856,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,TOP,BOTTOM,Corki,6,5,6,2.4,15,True,3094,0,1055,3042,3078,3173,3363,13714,30164,26749,3827,484,2,222,7,229,38,4,13,11,4,27.333333333333332,8000,8300,8010,8009,9104,8017,8345,8304,5001,5008,5005,4,21,76,117,800,61,799,7,58,800,62,112,26,False,4,True,0,0,1,True,1,True,9,True,23,0,1,0,0,3,15,0,0,76,501.4931851437948,1640.815074863
EUW1_7294772424,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Jhin,11,3,14,8.33,15,True,3170,3036,0,3031,0,6676,3363,12515,26133,17452,4502,622,37,186,4,190,19,4,12,5,4,26.233333333333334,8000,8200,8021,8009,9103,8017,8275,8236,5001,5008,5008,4,21,8,200,799,40,72,62,800,10,200,7,37,True,1,True,1,1,1,True,2,True,8,False,16,2,0,0,0,3,14,0,1,70,476.8521214062214,1574.703496989
EUW1_7294468810,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Viktor,3,7,0,0.43,13,False,6653,4630,2503,3020,1026,0,3363,10633,27914,19647,1173,513,20,219,0,219,11,0,8,0,0,24.85,8200,8000,8214,8226,8210,8237,9105,8017,5001,5008,5005,4,12,799,800,126,555,107,114,60,131,555,76,5,False,1,True,0,0,0,False,0,False,2,False,22,2,1,0,1,7,35,0,0,82,427.7254931119599,1491.660563316
EUW1_7294436718,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Varus,6,6,8,2.33,14,False,3142,2055,3042,6694,1036,3009,3363,10992,20054,20287,2375,477,19,207,0,207,13,1,5,5,0,25.1,8200,8000,8229,8226,8210,8237,9105,8017,5001,5008,5005,4,21,555,799,-1,897,800,42,62,897,107,84,21,False,0,False,0,0,0,False,0,False,3,False,32,3,1,0,1,9,15,0,0,65,437.69020571415246,1506.862828896
EUW1_7294385331,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Hwei,5,5,3,1.6,14,False,2421,1056,3020,6653,2503,0,3364,10145,24018,18950,1354,513,25,210,2,212,24,1,7,6,1,25.066666666666666,8200,8000,8229,8226,8210,8237,9105,8017,5001,5008,5005,4,12,136,-1,-1,799,72,112,54,555,111,30,18,False,1,True,0,0,0,False,0,False,1,False,33,2,1,0,1,8,15,0,2,82,404.6334355208075,1504.359566589
EUW1_7294341113,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Ezreal,8,2,10,9.0,15,True,0,3042,3072,3171,0,3078,3363,13908,34411,22935,9736,528,2,243,0,243,28,4,11,7,4,26.516666666666666,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,21,42,107,39,7,799,24,30,42,55,800,28,True,3,True,0,0,1,True,0,False,5,True,17,0,1,0,0,5,13,0,1,72,524.4210851771411,1591.2795842760002
EUW1_7294310925,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,MIDDLE,BOTTOM,Ezreal,6,5,9,3.0,14,False,6694,3042,1036,3158,3078,1037,3363,12145,36745,23504,6817,643,3,201,11,212,12,2,8,0,1,29.35,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,21,62,42,31,114,35,72,777,799,555,800,22,False,1,True,0,0,0,False,0,False,3,True,35,3,1,1,0,5,27,0,1,68,413.6907346237975,1761.5324382360002
EUW1_7294009595,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Corki,9,10,3,1.2,13,False,3042,3078,3009,3033,1018,1018,3363,12038,39056,29031,2082,309,0,182,2,184,10,2,9,0,2,27.7,8000,8300,8010,8009,9104,8017,8304,8345,5001,5008,5005,4,21,107,72,799,800,40,555,126,166,112,62,29,True,2,False,0,0,0,False,0,False,7,False,35,1,1,1,1,8,10,0,0,66,434.3205995327898,1663.1394491380001
EUW1_7293986496,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Viktor,6,2,7,6.5,13,True,3100,1082,1056,6655,3020,0,3363,9366,19647,10677,1108,894,16,174,0,174,16,1,8,3,1,22.016666666666666,8200,8000,8214,8226,8210,8237,9105,8017,5001,5008,5005,4,12,420,91,72,800,799,107,526,555,58,234,27,False,1,True,1,1,0,False,0,False,6,True,7,0,0,0,0,1,15,0,2,53,425.34072900805126,1321.237618569
EUW1_7293947606,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Taliyah,4,4,9,3.25,12,True,0,6655,4645,1082,3020,0,3364,9301,16545,12767,1943,281,21,157,0,157,26,3,8,3,3,20.45,8100,8200,8128,8143,8140,8105,8226,8210,5001,5008,5008,4,21,30,72,799,-1,800,62,55,-1,107,112,30,False,1,True,1,1,0,False,1,True,9,True,20,1,0,0,0,1,8,0,1,60,454.7670441374136,1227.199743681
EUW1_7293906633,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Draven,12,5,13,5.0,16,True,0,3031,3170,3086,3072,3036,3363,16419,34818,22163,8279,374,17,217,4,221,24,3,12,9,3,28.183333333333334,8000,8200,8008,8009,9104,8017,8233,8236,5001,5008,5005,4,1,201,893,72,800,-1,72,110,35,62,800,42,True,3,False,1,1,1,True,1,False,8,True,20,1,0,0,1,5,31,2,0,78,582.2939950125972,1691.928431451
EUW1_7293324910,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Corki,10,9,11,2.33,16,False,1018,3042,3094,3078,3036,3009,3364,14436,32215,27761,2549,341,4,228,11,239,42,3,9,13,3,29.216666666666665,8000,8200,8010,8009,9104,8017,8233,8236,5001,5008,5005,4,21,126,-1,72,35,246,893,68,72,40,112,33,False,2,False,0,0,0,False,0,False,7,False,44,1,1,1,2,10,7,0,2,81,493.9653966310452,1753.513279918
