Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_6735190737,Ice,Team BDS,13.24.547.9214,CLASSIC,200,NONE,BOTTOM,Lucian,3,4,0,0.75,9,False,1036,6672,1042,1055,1001,1038,3340,6048,6577,7815,521,458,2,124,0,124,9,4,7,0,1,15.366666666666667,8000,8300,8005,8009,9103,8017,8347,8345,5002,5008,5005,1,4,777,68,110,555,5,56,63,68,84,777,8,False,0,False,0,0,0,False,0,False,0,False,22,2,1,0,0,1,16,0,0,88,393.43749376458163,922.3368643
EUW1_6735151660,Ice,Team BDS,13.24.547.9214,CLASSIC,200,BOTTOM,UTILITY,Ashe,0,5,13,2.6,12,True,3864,0,3134,3179,3158,3133,3364,7414,10875,13534,2726,260,33,26,0,26,94,8,47,10,8,25.483333333333334,8100,8300,9923,8126,8136,8106,8410,8345,5002,5008,5005,7,4,777,54,85,555,141,517,40,121,68,84,33,True,3,True,2,2,1,True,2,True,10,True,14,0,0,0,0,4,8,0,0,3,290.8252924454216,1529.7486537999998
EUW1_6735112531,Ice,Team BDS,13.24.547.9214,CLASSIC,100,JUNGLE,JUNGLE,Vi,1,5,7,1.6,14,True,0,6632,3133,3071,3047,1031,3364,10467,7723,25716,10336,665,19,12,175,187,27,8,9,5,8,28.433333333333334,8000,8300,8010,9111,9104,8014,8347,8304,5002,5008,5005,11,4,67,119,777,555,56,119,59,61,121,68,28,True,3,False,2,2,1,True,1,True,11,True,16,1,0,0,0,3,3,0,0,0,368.1135201352958,1706.0784582
EUW1_6732715630,Ice,Team BDS,13.24.547.9214,CLASSIC,100,JUNGLE,JUNGLE,LeeSin,10,8,9,2.38,16,False,6630,0,3161,3071,3053,3111,3340,15319,26338,61854,32034,504,32,32,177,209,48,14,24,2,14,33.13333333333333,8000,8300,8010,9111,9104,8014,8347,8304,5002,5008,5005,11,4,61,119,23,777,200,107,104,67,84,61,35,True,1,False,1,1,1,False,0,False,2,False,49,4,1,1,1,8,32,0,0,0,462.1759167060812,1988.8505542999999
EUW1_6732669053,Ice,Team BDS,13.24.547.9214,CLASSIC,200,NONE,JUNGLE,LeeSin,8,0,6,14,10,True,6630,0,3071,1103,2422,0,3340,7990,8757,14919,11742,0,10,2,104,106,12,3,6,0,2,15.366666666666667,8000,8300,8010,9111,9104,8014,8347,8304,5002,5008,5005,11,4,777,134,40,81,68,2,24,104,517,895,30,True,2,True,1,1,0,False,0,False,5,True,6,0,0,0,0,0,35,0,0,0,519.6401988074638,922.6024646
EUW1_6717838794,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Kaisa,3,3,2,1.67,11,False,2055,3006,6675,0,6672,1055,3513,8427,7785,9462,2498,454,0,183,4,187,15,3,7,3,2,20.466666666666665,8000,8300,8008,9111,9103,8017,8347,8345,5002,5008,5005,1,4,67,110,63,777,121,104,28,-1,233,115,8,True,0,False,1,1,0,False,0,False,1,False,19,2,1,0,0,4,43,1,0,75,411.4044546524339,1229.0542621
EUW1_6717607602,Ice,Team BDS,13.24.547.9214,CLASSIC,200,JUNGLE,BOTTOM,Ezreal,17,6,7,4.0,17,True,3042,6694,3161,3078,3133,3158,3363,18279,53065,37674,11920,579,6,256,20,276,20,2,13,5,2,32.0,8000,8300,8005,8009,9103,8014,8347,8345,5002,5008,5005,7,4,777,7,236,24,-1,2,107,-1,61,110,48,True,1,True,0,0,1,True,1,True,7,False,26,4,2,0,0,4,16,0,2,82,571.0667945802949,1920.6139081
EUW1_6717438538,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Lucian,8,9,3,1.22,12,False,6671,0,3158,6672,3094,1036,3363,12452,22365,22194,2436,370,3,183,4,187,16,5,13,2,5,25.466666666666665,8300,8200,8369,8304,8345,8347,8226,8237,5002,5008,5005,7,4,104,360,134,777,38,54,235,121,67,104,16,True,0,False,0,0,0,False,0,False,3,True,40,3,2,1,3,11,34,0,2,71,488.7074804498953,1528.8041962999998
EUW1_6716127241,Ice,Team BDS,13.24.547.9214,CLASSIC,200,BOTTOM,BOTTOM,Lucian,11,10,2,1.3,14,False,3156,3094,1036,6675,6672,3006,3363,14668,21866,23202,1784,435,1,219,8,227,20,2,7,9,1,25.7,8300,8200,8369,8304,8345,8347,8226,8237,5002,5008,5005,1,4,777,200,910,360,517,235,555,22,107,24,25,False,1,True,0,0,0,False,0,False,2,False,45,2,2,1,2,10,66,0,2,75,570.6867780604043,1542.1884241999999
EUW1_6716074079,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Kalista,15,12,11,2.17,18,True,3091,3153,3143,3006,6673,3124,3363,22160,39991,48826,19380,611,21,276,42,318,53,4,18,6,3,43.05,8000,8100,8008,9111,9104,8014,8139,8135,5002,5008,5005,1,4,110,163,24,910,-1,910,360,29,517,-1,57,False,3,False,1,1,2,False,1,False,10,True,51,3,1,1,1,7,85,2,2,65,514.6690021828371,2583.4489509
EUW1_6716041943,Ice,Team BDS,13.24.547.9214,CLASSIC,200,NONE,JUNGLE,LeeSin,8,0,4,12,10,True,6630,3071,0,1101,0,3111,3340,8123,6631,9948,7922,0,10,18,97,115,19,3,8,1,3,15.416666666666666,8000,8300,8010,9111,9104,8014,8347,8304,5002,5008,5005,11,4,777,235,107,61,92,50,201,107,24,517,20,True,1,True,0,0,0,False,0,False,3,True,7,0,1,0,0,0,4,0,1,8,526.7393210798933,925.2789773
EUW1_6715380126,Ice,Team BDS,13.24.547.9214,CLASSIC,100,BOTTOM,BOTTOM,Ezreal,9,8,11,2.5,15,True,3155,3042,1037,3158,6694,3078,3363,13402,36324,29714,8636,331,12,221,7,228,16,4,10,0,3,27.916666666666668,8000,8300,8005,8009,9103,8014,8347,8345,5002,5008,5005,7,4,910,7,67,134,777,107,24,429,67,53,41,True,3,False,1,1,1,True,3,True,11,True,30,1,1,0,0,2,100,0,0,74,479.9135897316816,1675.667867
EUW1_6715222189,Ice,Team BDS,13.24.547.9214,CLASSIC,100,TOP,BOTTOM,Kalista,18,5,12,6.0,15,True,3026,3153,3143,6673,3006,3124,3363,16897,34518,25917,9996,469,14,197,4,201,22,2,7,5,1,25.85,8000,8100,8008,9111,9104,8014,8139,8135,5002,5008,5005,1,4,777,107,157,63,910,63,157,119,92,67,42,False,1,False,1,1,1,True,1,True,10,True,26,2,1,0,0,4,157,0,0,76,653.3850347638831,1551.7260962999999
