Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7297181767,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,JUNGLE,TOP,Jax,7,1,4,11.0,16,True,3170,6631,6610,2055,0,3078,3340,12358,16360,24783,2784,1219,10,214,4,218,24,5,11,3,4,24.533333333333335,8400,8300,8437,8446,8444,8451,8345,8304,5011,5008,5008,4,12,119,76,202,420,107,800,112,799,55,72,33,True,1,False,0,0,0,False,2,True,10,True,19,1,1,0,0,3,8,0,5,67,503.6069223849212,1472.349713346
EUW1_7297107006,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,TOP,TOP,Jax,5,3,11,5.33,18,True,2420,6631,2055,6610,3078,3170,3340,15107,30004,40811,9170,825,29,282,16,298,33,4,14,1,3,31.916666666666668,8400,8300,8437,8446,8444,8451,8345,8304,5011,5008,5005,4,12,35,555,134,72,420,28,-1,77,112,800,44,True,1,False,0,0,1,True,1,True,8,False,31,3,1,0,0,5,4,0,1,85,473.1365505107241,1915.80346022
EUW1_7297030112,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,TOP,TOP,Ambessa,2,4,2,1.0,14,False,2055,6610,6692,3158,0,1054,3364,7733,18480,22707,3241,918,13,181,0,181,15,2,8,0,1,23.15,8400,8300,8437,8401,8444,8451,8345,8304,5011,5008,5008,4,12,107,555,35,58,800,60,200,800,107,166,12,True,1,False,0,0,0,False,0,False,1,False,23,2,1,0,0,5,9,0,2,80,333.88645289937574,1389.768874929
EUW1_7296993217,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,NONE,TOP,Singed,0,6,0,0.0,10,False,1056,1001,1082,3147,1052,0,3340,4293,6470,11477,247,157,13,111,0,111,9,1,6,0,1,15.366666666666667,8000,8200,8010,9111,9105,8299,8224,8237,5011,5008,5008,4,6,420,-1,234,35,555,555,60,893,72,-1,5,False,1,True,0,0,0,False,0,False,0,False,23,1,0,0,0,4,1,0,0,58,279.3172469024466,922.3773372200001
EUW1_7295966211,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,TOP,TOP,Pantheon,9,3,7,5.33,16,True,6610,3071,2021,3174,1037,1028,3363,11556,30207,24652,5370,772,27,157,0,157,22,3,12,0,3,25.533333333333335,8000,8300,8005,8009,9105,8299,8345,8304,5011,5008,5008,4,12,10,420,429,203,800,-1,72,81,266,112,33,True,2,True,1,1,0,False,0,False,6,True,17,0,0,0,0,1,5,0,1,72,452.413695121143,1532.5836151370002
EUW1_7295913545,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,TOP,TOP,Kled,6,4,2,2.0,15,False,6699,6698,6694,1055,3047,1036,3364,11978,20356,34144,4122,960,7,193,0,193,20,1,6,1,1,26.55,8000,8400,8010,9111,9105,8299,8444,8451,5001,5008,5008,4,12,72,555,800,26,110,81,31,799,800,76,16,False,0,False,0,0,0,False,0,False,3,False,27,4,1,0,0,5,8,0,2,77,450.91836715425995,1593.824381197
EUW1_7295855519,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,TOP,TOP,Rumble,4,4,3,1.75,15,False,3009,1058,4633,1056,1058,6653,3363,10374,31125,25005,4965,840,22,195,0,195,17,1,10,1,1,28.133333333333333,8200,8300,8229,8224,8210,8236,8345,8304,5001,5008,5007,4,12,420,555,800,72,119,72,42,893,799,10,14,False,3,False,0,0,0,False,0,False,4,True,21,1,1,0,1,7,57,0,2,88,368.6105090659666,1688.614670424
EUW1_7295805168,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,NONE,TOP,Pantheon,9,2,3,6.0,12,True,3071,2031,6610,3111,2021,0,3340,8957,17057,12939,2279,341,17,120,0,120,11,1,6,0,1,15.35,8000,8300,8005,8009,9104,8017,8304,8345,5011,5008,5008,4,12,893,110,432,-1,420,555,78,893,110,126,20,True,0,False,0,0,0,False,0,False,4,True,5,0,0,0,0,0,1,0,4,75,583.4850756692492,921.1526576040001
EUW1_7295768632,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,NONE,TOP,Warwick,5,1,2,7.0,12,True,2031,6631,1037,1055,1001,0,3340,6833,12387,17739,11304,637,14,129,0,129,7,0,6,0,0,16.35,8000,8400,8008,8009,9104,8299,8444,8453,5011,5008,5008,4,21,81,432,800,893,420,42,60,39,72,800,18,True,2,True,0,0,0,False,0,False,3,True,6,0,0,0,0,1,0,0,4,76,417.6294235095983,981.825128733
EUW1_7295528670,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,TOP,TOP,Jayce,3,6,13,2.67,18,True,3814,3042,6692,3111,6694,0,3363,14843,31281,24371,3010,328,24,249,12,261,37,2,12,8,2,30.416666666666668,8200,8300,8230,8226,8210,8237,8345,8304,5011,5008,5008,4,12,254,39,30,517,18,107,62,800,897,246,39,True,2,False,0,0,1,True,3,True,9,False,31,1,1,0,0,6,13,0,0,78,487.91254819870187,1825.374862912
