Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7285084204,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Nocturne,9,8,20,3.62,18,True,3071,6631,1033,3047,2502,3075,3363,15677,31612,67481,23627,781,253,18,176,194,34,4,15,2,3,38.65,8000,8100,8010,9111,9104,8014,8106,8140,5001,5008,5005,4,11,166,42,555,234,30,200,40,119,112,30,44,False,1,False,1,1,1,False,1,False,10,False,41,4,0,1,2,9,104,0,0,0,405.4868491863154,2319.850926994
EUW1_7284308486,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,MonkeyKing,7,7,11,2.57,17,False,3078,3143,1057,3047,6610,1028,3364,13293,23468,49970,17235,759,23,29,187,216,46,6,8,10,6,35.1,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,42,72,30,164,84,897,72,800,35,-1,33,False,1,False,1,1,0,False,0,False,4,False,35,4,0,2,1,9,20,0,0,1,378.5881700719478,2106.872519464
EUW1_7284139893,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,NONE,JUNGLE,Vi,4,0,4,8,11,True,3071,2502,2055,2422,0,0,3364,7258,5700,13024,9048,0,13,6,138,144,10,1,2,1,0,15.8,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,555,76,30,72,799,72,-1,234,420,233,12,True,1,False,0,0,0,False,0,False,1,True,3,1,0,0,0,0,2,0,1,0,459.0091795557337,948.7809384940001
EUW1_7283783801,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Zyra,9,2,2,5.5,15,True,6653,3116,1082,3175,4645,0,3364,11685,20612,17893,7924,1203,37,27,186,213,21,3,4,3,2,23.1,8100,8000,8112,8126,8141,8135,9105,8017,5001,5010,5008,4,11,72,800,76,432,80,800,234,119,72,42,26,True,2,True,1,1,0,False,3,True,11,True,13,0,0,0,0,1,12,0,0,2,505.63133229990984,1386.679790611
EUW1_7283702148,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Taliyah,2,9,13,1.67,18,False,2503,6653,4645,3020,3102,1058,3364,14869,38856,38014,11554,704,38,37,250,287,25,1,3,0,1,35.96666666666667,8300,8100,8369,8304,8313,8347,8126,8135,5001,5008,5008,4,11,800,60,-1,107,54,81,126,60,84,72,33,True,2,False,0,0,0,False,0,False,8,True,41,3,1,2,1,9,47,0,0,0,413.2174313864691,2159.103350581
EUW1_7283631737,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,MonkeyKing,7,7,7,2.0,15,False,3078,2019,3155,3047,3071,1036,3364,11546,14300,30890,9496,605,14,23,172,195,40,4,6,6,4,28.516666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,420,154,799,112,30,72,800,30,54,555,23,False,1,True,0,0,0,False,0,False,2,False,34,2,1,1,1,9,9,0,1,8,404.7034100347971,1711.898913986
EUW1_7282866028,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Zyra,5,7,6,1.57,14,False,6653,4645,1011,3175,1052,1026,3364,11092,28649,28292,7949,826,31,12,164,176,19,4,6,3,4,30.283333333333335,8200,8000,8230,8275,8210,8232,9105,8017,5001,5010,5008,4,11,800,72,107,555,30,555,62,800,427,72,16,False,0,False,0,0,0,False,0,False,4,True,29,4,1,1,1,10,27,0,0,3,366.0995490969899,1817.9888078370002
EUW1_7282636718,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Vi,3,6,11,2.33,14,False,6610,1011,1033,3174,3071,1029,3364,10657,16603,31659,11660,996,35,9,154,163,30,5,8,1,5,27.766666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,30,800,72,143,897,60,526,72,7,420,30,False,1,False,1,1,0,False,1,False,6,True,44,3,0,0,2,10,17,0,0,0,383.70414549328507,1666.50124845
EUW1_7282209615,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,NONE,JUNGLE,MonkeyKing,2,1,0,2.0,9,False,1102,3078,0,2422,2021,0,3364,5550,2522,12675,6785,866,1,12,97,109,16,1,4,3,1,15.783333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,4,11,60,-1,30,110,24,800,91,72,60,234,6,False,0,False,0,0,0,False,0,False,0,False,18,2,0,0,0,3,1,0,1,4,351.5668197066563,947.211861451
EUW1_7282164051,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Nidalee,5,5,1,1.2,9,False,1101,6653,1052,3020,1082,0,3364,6187,6026,19078,11366,218,1,4,86,90,13,2,3,4,1,16.4,8000,8200,8010,9111,9105,8014,8210,8232,5001,5008,5005,4,11,7,72,420,800,30,110,429,24,234,22,11,False,0,False,0,0,0,False,0,False,0,False,18,2,0,0,0,4,13,0,0,1,376.9926866434918,984.794934848
EUW1_7281388662,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Nocturne,3,4,3,1.5,13,False,3073,6631,0,3047,1033,0,3363,9931,10004,36566,18376,1239,117,15,166,181,42,7,15,8,7,27.466666666666665,8000,8100,8010,9111,9104,8014,8140,8106,5001,5008,5005,4,11,-1,517,30,86,800,119,-1,800,72,427,8,False,2,True,0,0,0,False,0,False,1,False,28,2,1,0,3,11,21,0,1,0,361.4196496450101,1648.6883861780002
EUW1_7281329246,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Zyra,7,1,9,16.0,15,True,6653,1058,1082,3020,3116,1052,3364,12039,19079,13546,5150,1079,26,19,183,202,26,1,3,4,1,22.716666666666665,8100,8000,8112,8126,8141,8135,9105,8017,5001,5010,5008,4,11,799,30,62,55,72,126,134,72,107,800,26,True,1,False,1,1,0,False,3,True,11,True,11,1,0,0,0,1,4,0,0,6,527.7549565212157,1368.7838864280002
EUW1_7281287446,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,NONE,MIDDLE,Viktor,6,1,3,9.0,14,True,2503,3041,2055,3020,3100,0,3363,9530,17406,11535,1953,211,21,180,1,181,10,4,9,0,3,19.666666666666668,8200,8400,8214,8226,8233,8237,8401,8473,5011,5008,5005,4,12,107,-1,30,164,72,72,800,119,-1,799,27,False,1,True,1,1,0,False,0,False,6,True,13,0,0,0,0,1,5,0,2,83,484.44231404031933,1180.4073286730002
EUW1_7281250447,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,XinZhao,4,1,4,8.0,11,True,0,3748,3133,2422,2021,1028,3364,7178,5710,15505,12240,162,7,14,104,118,10,1,3,0,1,15.783333333333333,8000,8300,8010,9111,9104,8014,8304,8347,5001,5008,5005,4,11,164,254,246,-1,30,72,62,893,-1,799,19,True,1,True,0,0,0,False,0,False,5,True,8,0,0,0,0,1,0,0,1,0,454.6349951548099,947.315834191
EUW1_7281215894,SkewMond,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Ivern,3,2,6,4.5,11,False,6617,3107,1082,3158,3108,3114,3364,8019,7230,9794,7665,1100,43,7,99,106,22,2,4,4,2,21.516666666666666,8200,8300,8214,8224,8210,8232,8321,8347,5001,5008,5007,4,11,246,78,800,61,30,164,800,30,62,7,11,False,0,False,0,0,0,False,0,False,1,False,29,2,1,0,1,9,2,0,0,2,372.53804167345805,1291.669314816
